Referencia;Descripción;Entradas;Salidas;Precio;Importe;Precio medio;Escalón de precio;Codigo Factura;Codigo Pedido;Fecha Pedido;Hora Pedido;Fecha Factura;Serie Factura;Codigo Presupuesto;Empresa Emisora;Pedido Web;Referencia Proveedor;Referencia Fabricante;Codigo Tarifa;Nombre Tarifa;Su Num Pedido
PHO 6627;Rack 19" Phasak Pro 27U 600x 600 negro;0;1;278,21;278,21;157,18;3;04-M/21-00230;01/04-M/21-00269;26-02-2021;12:11:24;26-02-2021;18;;4;No;AS-6627;;8;NPVM;PED2021A4916
PHO 6642;Rack 19" Phasak Pro 42U 600x 600 negro;0;1;268,15;268,15;180,34;3;04-M/20-00473;01/04-M/20-00487;26-05-2020;16:55:07;26-05-2020;18;;4;No;AS-6642;;8;NPVM;PED2020A684C
PHO 6642;Rack 19" Phasak Pro 42U 600x 600 negro 2bande,Ventilacionx2,regleta, ruedas;0;1;268,15;268,15;169,08;3;04-M/20-00985;01/04-M/20-01081;3-11-2020;11:18:22;3-11-2020;18;;4;No;AS-6642;;8;NPVM;PED2020A1619C
PHO 6642;Rack 19" Phasak Pro 42U 600x 600 negro 2bande,Ventilacionx2,regleta, ruedas;0;1;268,15;268,15;169,08;3;04-M/20-00998;01/04-M/20-01096;4-11-2020;16:57:31;4-11-2020;18;;4;No;AS-6642;;8;NPVM;PED2020A1640C
PHO 6642;Rack 19" Phasak Pro 42U 600x 600 negro 2bande,Ventilacionx2,regleta, ruedas;0;1;268,15;268,15;169,08;3;04-M/20-01055;01/04-M/20-01166;18-11-2020;8:58:56;18-11-2020;18;;4;No;AS-6642;;8;NPVM;PED2020A1685C
PHO 6642;Rack 19" Phasak Pro 42U 600x 600 negro 2bande,Ventilacionx2,regleta, ruedas;0;1;324,35;324,35;169,28;3;04-M/21-00061;01/04-M/21-00074;20-01-2021;9:05:59;20-01-2021;18;;4;No;AS-6642;;8;NPVM;
PHO 6822;Rack 19" Phasak Pro 22U 600x 800 negro;0;1;215,05;215,05;143,86;3;04-M/20-01137;01/04-M/20-01248;9-12-2020;9:32:14;9-12-2020;18;;4;No;AS-6822;;8;NPVM;PED2020A1701C
PHO 6822;Rack 19" Phasak Pro 22U 600x 800 negro;0;1;240,86;240,86;143,86;3;04-M/21-00061;01/04-M/21-00074;20-01-2021;9:05:59;20-01-2021;18;;4;No;AS-6822;;8;NPVM;
PHO 6842;Rack 19" Phasak Pro 42U 600x 800 negro 2bande,Ventilacion x2,regleta, ruedas;0;1;324,58;324,58;231,89;3;04-M/21-00372;01/04-M/21-00382;23-03-2021;13:42:13;6-04-2021;18;;4;No;AS-6842;;8;NPVM;PED2021A7064
PHP 2106;Armario rack mural PHASAK-PRO 6U 600x450 negro;0;4;51,72;206,88;41,88;3;04-M/19-00224;01/04-M/19-00246;21-02-2019;13:40:48;21-02-2019;18;;4;No;WS.6406.9001;;8;NPVM;
PHP 2106;Armario rack mural PHASAK-PRO 6U 600x450 negro;0;2;51,72;103,44;43,21;3;04-M/19-00446;01/04-M/19-00487;29-04-2019;13:19:21;30-04-2019;18;;4;No;WS.6406.9001;;8;NPVM;PED2019A617C
PHP 2106;Armario rack mural PHASAK-PRO 6U 600x450 negro;0;6;51,72;310,32;40,20;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;WS.6406.9001;;8;NPVM;
PHP 2106;Armario rack mural PHASAK-PRO 6U 600x450 negro;0;6;54,50;327,00;41,63;3;04-M/20-00901;01/04-M/20-00980;13-10-2020;9:26:05;13-10-2020;18;;4;No;WS.6406.9001;;8;NPVM;PED2020A1412C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;57,02;114,04;42,90;1;04-M/18-00407;01/04-M/18-00415;4-06-2018;18:08:10;21-06-2018;18;;4;No;WS.6409.9001;;8;NPVM;PED2018A823C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;52,88;105,76;44,94;1;04-M/18-00699;01/04-M/18-00761;4-10-2018;17:39:36;16-10-2018;18;;4;No;WS.6409.9001;;8;NPVM;PED2018A1455C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;52,25;52,25;44,68;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WS.6409.9001;;8;NPVM;PED2019A138C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;4;55,52;222,08;44,85;3;04-M/19-00224;01/04-M/19-00246;21-02-2019;13:40:48;21-02-2019;18;;4;No;WS.6409.9001;;8;NPVM;
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;10;55,52;555,20;44,31;3;04-M/19-00673;01/04-M/19-00510;7-05-2019;18:27:03;9-07-2019;18;;4;No;WS.6409.9001;;8;NPVM;
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;55,52;55,52;42,75;3;04-M/19-00900;01/04-M/19-01003;10-09-2019;12:19:48;10-09-2019;18;;4;No;WS.6409.9001;;8;NPVM;PED2019A1343C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;55,90;111,80;44,59;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A724C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;55,90;111,80;44,59;3;04-M/20-00660;01/04-M/20-00702;15-07-2020;10:31:05;15-07-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A888C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;55,90;55,90;44,59;3;04-M/20-00731;01/04-M/20-00786;10-08-2020;15:28:31;17-08-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1021C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;55,90;55,90;41,57;3;04-M/20-00753;01/04-M/20-00791;17-08-2020;0:13:17;24-08-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1021C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;55,90;55,90;41,57;3;04-M/20-00760;01/04-M/20-00810;24-08-2020;10:04:48;25-08-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1128C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;1;55,90;55,90;41,48;3;04-M/20-00985;01/04-M/20-01081;3-11-2020;11:18:22;3-11-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1619C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;55,90;111,80;41,48;3;04-M/20-01055;01/04-M/20-01166;18-11-2020;8:58:56;18-11-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1685C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;2;55,90;111,80;41,67;3;04-M/20-01118;01/04-M/20-01226;1-12-2020;12:29:46;2-12-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1685C
PHP 2109;Armario rack mural PHASAK-PRO 9U 600x450 negro;0;6;55,90;335,40;41,67;3;04-M/20-01163;01/04-M/20-01285;15-12-2020;17:22:05;15-12-2020;18;;4;No;WS.6409.9001;;8;NPVM;PED2020A1825C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;64,64;64,64;49,11;1;04-M/18-00189;01/04-M/18-00224;26-03-2018;9:44:42;26-03-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A492C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;64,64;64,64;47,81;1;04-M/18-00353;01/04-M/18-00403;31-05-2018;9:29:18;4-06-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A823C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;67,64;67,64;48,63;1;04-M/18-00407;01/04-M/18-00415;4-06-2018;18:08:10;21-06-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A823C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;4;58,90;235,60;50,06;2;04-M/18-00565;01/04-M/18-00644;3-09-2018;16:14:08;3-09-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A1321C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;59,01;118,02;50,16;1;04-M/18-00799;01/04-M/18-00908;9-11-2018;16:48:56;12-11-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A1749C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;59,01;118,02;50,16;1;04-M/18-00948;01/04-M/18-01063;18-12-2018;10:49:50;19-12-2018;18;;4;No;WS.6412.9001;;8;NPVM;PED2018A1749C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;59,01;59,01;50,60;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WS.6412.9001;;8;NPVM;PED2019A138C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,26;126,52;50,86;3;04-M/19-00224;01/04-M/19-00246;21-02-2019;13:40:48;21-02-2019;18;;4;No;WS.6412.9001;;8;NPVM;
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,26;126,52;50,86;3;04-M/19-00252;01/04-M/19-00280;28-02-2019;12:13:46;28-02-2019;18;;4;No;WS.6412.9001;;8;NPVM;PED2019A386C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;5;63,26;316,30;51,27;3;04-M/19-00685;01/04-M/19-00763;9-07-2019;17:37:58;10-07-2019;18;;4;No;WS.6412.9001;;8;NPVM;
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,45;126,90;50,73;3;04-M/20-00075;01/04-M/20-00063;20-01-2020;17:05:39;21-01-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A9C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,45;126,90;50,51;3;04-M/20-00427;01/04-M/20-00387;30-03-2020;15:27:36;8-05-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A471C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,45;126,90;50,51;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A724C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;63,45;63,45;47,45;3;04-M/20-00760;01/04-M/20-00810;24-08-2020;10:04:48;25-08-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A1128C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,45;126,90;47,45;3;04-M/20-00784;01/04-M/20-00826;2-09-2020;9:43:32;7-09-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A1208C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;2;63,45;126,90;47,34;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A1489C
PHP 2112;Armario rack mural PHASAK-PRO 12U 600x450 negro;0;1;63,45;63,45;47,34;3;04-M/20-01021;01/04-M/20-01082;3-11-2020;11:21:29;10-11-2020;18;;4;No;WS.6412.9001;;8;NPVM;PED2020A1619C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;1;76,07;76,07;56,76;1;04-M/18-00353;01/04-M/18-00403;31-05-2018;9:29:18;4-06-2018;18;;4;No;WS.6415.9001;;8;NPVM;PED2018A823C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;2;76,07;152,14;57,23;1;04-M/18-00407;01/04-M/18-00415;4-06-2018;18:08:10;21-06-2018;18;;4;No;WS.6415.9001;;8;NPVM;PED2018A823C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;1;74,31;74,31;59,33;3;04-M/19-00346;01/04-M/19-00379;26-03-2019;10:01:10;26-03-2019;18;;4;No;WS.6415.9001;;8;NPVM;PED2019A388C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;4;74,31;297,24;59,11;3;04-M/19-00673;01/04-M/19-00510;7-05-2019;18:27:03;9-07-2019;18;;4;No;WS.6415.9001;;8;NPVM;
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;2;73,15;146,30;58,51;3;04-M/20-00227;01/04-M/20-00234;19-02-2020;12:45:54;19-02-2020;18;;4;No;WS.6415.9001;;8;NPVM;PED2020A233C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;2;73,15;146,30;56,51;3;04-M/20-00760;01/04-M/20-00810;24-08-2020;10:04:48;25-08-2020;18;;4;No;WS.6415.9001;;8;NPVM;PED2020A1128C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;2;73,15;146,30;55,21;3;04-M/20-00935;01/04-M/20-01024;20-10-2020;12:47:37;20-10-2020;18;;4;No;WS.6415.9001;;8;NPVM;PED2020A1534C
PHP 2115;Armario rack mural PHASAK-PRO 15U 600x450 negro;0;2;73,15;146,30;55,21;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WS.6415.9001;;8;NPVM;PED2020A1489C
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;2;77,24;154,48;61,78;3;04-M/19-00346;01/04-M/19-00379;26-03-2019;10:01:10;26-03-2019;18;;4;No;WM.6418.9101;;8;NPVM;PED2019A388C
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;1;77,24;77,24;61,78;3;04-M/19-00546;01/04-M/19-00617;30-05-2019;13:55:07;30-05-2019;18;;4;No;WM.6418.9101;;8;NPVM;PED2019A727C
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;1;77,24;77,24;62,81;3;04-M/19-00670;01/04-M/19-00618;30-05-2019;14:02:36;9-07-2019;18;;4;No;WM.6418.9101;;8;NPVM;PED2019A727C
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;1;77,24;77,24;60,87;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;WM.6418.9101;;8;NPVM;
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;1;81,75;81,75;65,40;3;04-M/19-01109;01/04-M/19-01254;29-10-2019;16:58:34;29-10-2019;18;;4;No;WM.6418.9101;;8;NPVM;
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;1;81,75;81,75;62,99;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WM.6418.9101;;8;NPVM;PED2020A724C
PHP 2118;Armario rack mural PHASAK-PRO 18U 600x450 negro;0;2;81,75;163,50;59,08;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WM.6418.9101;;8;NPVM;PED2020A1489C
PHP 2206;Armario rack mural Phasak 19" 6U  600x450 negro;0;10;54,83;548,30;49,35;3;04-M/17-00151;01/04-M/17-00184;11-05-2017;13:16:54;11-05-2017;18;;4;No;20100P;;8;NPVM;
PHP 2209;Armario rack mural Phasak 19" 9U 600x450 negro;0;6;61,54;369,24;55,39;2;04-M/17-00151;01/04-M/17-00184;11-05-2017;13:16:54;11-05-2017;18;;4;No;201010P;;8;NPVM;
PHP 2212;Armario rack mural  Phasak 19" 12U 600x450 negro;0;4;69,86;279,44;62,87;2;04-M/17-00151;01/04-M/17-00184;11-05-2017;13:16:54;11-05-2017;18;;4;No;201020P;;8;NPVM;
PHP 2215;Armario rack mural Phasak 19" 15U 600x450 negro;0;4;80,20;320,80;72,18;2;04-M/17-00151;01/04-M/17-00184;11-05-2017;13:16:54;11-05-2017;18;;4;No;201030P;;8;NPVM;
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;66,70;133,40;56,99;1;04-M/18-00728;01/04-M/18-00795;15-10-2018;18:47:40;23-10-2018;18;;4;No;WS.6609.9001;;8;NPVM;PED2018A1455C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;1;67,06;67,06;57,57;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WS.6609.9001;;8;NPVM;PED2019A138C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;71,97;143,94;60,97;3;04-M/19-00546;01/04-M/19-00617;30-05-2019;13:55:07;30-05-2019;18;;4;No;WS.6609.9001;;8;NPVM;PED2019A727C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;1;71,75;71,75;59,58;3;04-M/19-01109;01/04-M/19-01254;29-10-2019;16:58:34;29-10-2019;18;;4;No;WS.6609.9001;;8;NPVM;
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;1;71,75;71,75;59,58;3;04-M/19-01176;01/04-M/19-01328;14-11-2019;11:50:46;14-11-2019;18;;4;No;WS.6609.9001;;8;NPVM;PED2019A1700C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;1;71,75;71,75;58,39;3;04-M/19-01295;01/04-M/19-01472;17-12-2019;9:20:38;17-12-2019;18;;4;No;WS.6609.9001;;8;NPVM;PED2019A1700C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;71,75;143,50;57,71;3;04-M/20-00187;01/04-M/20-00179;7-02-2020;9:36:20;10-02-2020;18;;4;No;WS.6609.9001;;8;NPVM;
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;1;71,75;71,75;57,21;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WS.6609.9001;;8;NPVM;PED2020A724C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;71,75;143,50;52,54;3;04-M/20-00737;01/04-M/20-00703;15-07-2020;10:33:23;20-08-2020;18;;4;No;WS.6609.9001;;8;NPVM;PED2020A888C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;71,75;143,50;52,42;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WS.6609.9001;;8;NPVM;PED2020A1489C
PHP 3109;Armario rack mural 19" PHASAK-PRO 9U 600x600 negro;0;2;71,75;143,50;52,69;3;04-M/20-01118;01/04-M/20-01226;1-12-2020;12:29:46;2-12-2020;18;;4;No;WS.6609.9001;;8;NPVM;PED2020A1685C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;1;73,16;73,16;62,89;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WS.6612.9101;;8;NPVM;PED2019A138C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;78,62;157,24;63,24;3;04-M/19-00252;01/04-M/19-00280;28-02-2019;12:13:46;28-02-2019;18;;4;No;WS.6612.9101;;8;NPVM;PED2019A386C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;78,62;157,24;66,59;3;04-M/19-00446;01/04-M/19-00487;29-04-2019;13:19:21;30-04-2019;18;;4;No;WS.6612.9101;;8;NPVM;PED2019A617C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;78,62;157,24;64,52;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;WS.6612.9101;;8;NPVM;
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;3;75,90;227,70;64,91;3;04-M/19-01063;01/04-M/19-01199;17-10-2019;9:40:36;17-10-2019;18;;4;No;WS.6612.9101;;8;NPVM;PED2019A1544C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;1;75,90;75,90;64,91;3;04-M/19-01109;01/04-M/19-01254;29-10-2019;16:58:34;29-10-2019;18;;4;No;WS.6612.9101;;8;NPVM;
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;75,90;151,80;60,47;3;04-M/19-01295;01/04-M/19-01472;17-12-2019;9:20:38;17-12-2019;18;;4;No;WS.6612.9101;;8;NPVM;PED2019A1700C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;75,90;151,80;61,23;3;04-M/20-00075;01/04-M/20-00063;20-01-2020;17:05:39;21-01-2020;18;;4;No;WS.6612.9101;;8;NPVM;PED2020A9C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;1;75,90;75,90;61,58;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WS.6612.9101;;8;NPVM;PED2020A724C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;75,90;151,80;61,58;3;04-M/20-00731;01/04-M/20-00786;10-08-2020;15:28:31;17-08-2020;18;;4;No;WS.6612.9101;;8;NPVM;PED2020A1021C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;75,90;151,80;57,12;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WS.6612.9101;;8;NPVM;PED2020A1489C
PHP 3112;Armario rack mural 19 " PHASAK-PRO 12U 600x600 negro;0;2;75,90;151,80;57,12;3;04-M/20-00979;01/04-M/20-01071;30-10-2020;10:02:43;30-10-2020;18;;4;No;WS.6612.9101;;8;NPVM;PED2020A1557C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;2;92,78;185,56;69,58;1;04-M/17-00457;01/04-M/17-00548;20-11-2017;10:34:11;20-11-2017;18;;4;No;WS.6615.9101-LS;;8;NPVM;6305
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;2;92,78;185,56;69,58;1;04-M/17-00479;01/04-M/17-00578;30-11-2017;13:05:15;30-11-2017;18;;4;No;WS.6615.9101-LS;;8;NPVM;6357
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;83,17;83,17;71,16;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2019A138C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;88,96;88,96;76,30;3;04-M/19-00346;01/04-M/19-00379;26-03-2019;10:01:10;26-03-2019;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2019A388C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;85,60;85,60;72,73;3;04-M/19-01176;01/04-M/19-01328;14-11-2019;11:50:46;14-11-2019;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2019A1700C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;85,60;85,60;68,52;3;04-M/19-01295;01/04-M/19-01472;17-12-2019;9:20:38;17-12-2019;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2019A1700C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;85,60;85,60;69,21;3;04-M/20-00538;01/04-M/20-00569;15-06-2020;10:00:45;15-06-2020;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2020A724C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;2;85,60;171,20;69,21;3;04-M/20-00675;01/04-M/20-00719;20-07-2020;13:23:12;20-07-2020;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2020A1020C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;2;85,60;171,20;69,21;3;04-M/20-00784;01/04-M/20-00826;2-09-2020;9:43:32;7-09-2020;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2020A1208C
PHP 3115;Armario rack mural 19 " PHASAK-PRO 15U 600x600 negro;0;1;85,60;85,60;69,21;3;04-M/20-00985;01/04-M/20-01081;3-11-2020;11:18:22;3-11-2020;18;;4;No;WS.6615.9101-LS;;8;NPVM;PED2020A1619C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;90,34;90,34;78,20;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A138C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;97,76;97,76;78,64;3;04-M/19-00346;01/04-M/19-00379;26-03-2019;10:01:10;26-03-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A388C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;97,76;97,76;78,64;3;04-M/19-00446;01/04-M/19-00487;29-04-2019;13:19:21;30-04-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A617C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;97,76;97,76;78,64;3;04-M/19-00546;01/04-M/19-00617;30-05-2019;13:55:07;30-05-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A727C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;97,76;97,76;73,60;3;04-M/19-00856;01/04-M/19-00948;28-08-2019;20:25:01;30-08-2019;18;;4;No;WM.6618.9101;;8;NPVM;
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;97,76;97,76;73,60;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;WM.6618.9101;;8;NPVM;
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;2;97,76;195,52;73,60;3;04-M/19-00900;01/04-M/19-01003;10-09-2019;12:19:48;10-09-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A1343C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;2;97,76;195,52;73,60;3;04-M/19-00901;01/04-M/19-01004;10-09-2019;12:24:20;10-09-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A1309C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;93,15;93,15;72,13;3;04-M/19-01303;01/04-M/19-01482;18-12-2019;10:49:39;18-12-2019;18;;4;No;WM.6618.9101;;8;NPVM;PED2019A1853C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;1;93,15;93,15;75,62;3;04-M/20-00227;01/04-M/20-00234;19-02-2020;12:45:54;19-02-2020;18;;4;No;WM.6618.9101;;8;NPVM;PED2020A233C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;2;93,15;186,30;75,54;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;WM.6618.9101;;8;NPVM;PED2020A1489C
PHP 3118;Armario rack mural 19 " PHASAK-PRO 18U 600x600 negro;0;2;93,15;186,30;74,69;3;04-M/20-01144;01/04-M/20-01254;10-12-2020;9:37:50;10-12-2020;18;;4;No;WM.6618.9101;;8;NPVM;PED2020A1748C
PHP 5001;Panel frontal ciego 19" 1U negro;0;10;1,20;12,00;0,61;3;04-M/20-01118;01/04-M/20-01226;1-12-2020;12:29:46;2-12-2020;18;;4;No;SA.1201.0001;;8;NPVM;PED2020A1685C
